"","stfips","ctfips","st","cty","lon","lat","Uppm"
"2176",40,57,"OK","HARMON",-99.846,34.744,1.44927
"2177",40,59,"OK","HARPER",-99.666,36.789,1.58494
"2178",40,61,"OK","HASKELL",-95.117,35.224,1.88724
"2179",40,63,"OK","HUGHES",-96.25,35.048,1.66046
"2180",40,65,"OK","JACKSON",-99.413,34.589,1.52475
"2181",40,67,"OK","JEFFERSON",-97.836,34.11,1.61874
"2182",40,69,"OK","JOHNSTON",-96.66,34.316,1.58372
"2183",40,71,"OK","KAY",-97.144,36.818,1.8881
"2184",40,73,"OK","KINGFISHER",-97.942,35.945,1.72584
"2185",40,75,"OK","KIOWA",-98.98,34.917,1.7533
"2186",40,77,"OK","LATIMER",-95.25,34.876,1.57252
"2187",40,79,"OK","LEFLORE",-94.703,34.901,1.65134
"2188",40,81,"OK","LINCOLN",-96.881,35.703,1.46747
"2189",40,83,"OK","LOGAN",-97.443,35.919,1.7369
"2190",40,85,"OK","LOVE",-97.244,33.95,1.42674
"2191",40,87,"OK","MCCLAIN",-97.442,35.008,1.53486
"2192",40,89,"OK","MCCURTAIN",-94.771,34.115,1.60072
"2193",40,91,"OK","MCINTOSH",-95.666,35.374,1.81619
"2194",40,93,"OK","MAJOR",-98.536,36.312,1.49293
"2195",40,95,"OK","MARSHALL",-96.768,34.025,1.5469
"2196",40,97,"OK","MAYES",-95.231,36.302,1.67046
"2197",40,99,"OK","MURRAY",-97.067,34.482,1.59264
"2198",40,101,"OK","MUSKOGEE",-95.379,35.616,2.11261
"2199",40,103,"OK","NOBLE",-97.231,36.388,1.76097
"2200",40,105,"OK","NOWATA",-95.617,36.799,1.84734
"2201",40,107,"OK","OKFUSKEE",-96.323,35.465,1.5283
"2202",40,109,"OK","OKLAHOMA",-97.407,35.551,1.5342
"2203",40,111,"OK","OKMULGEE",-95.964,35.647,1.86774
"2204",40,113,"OK","OSAGE",-96.399,36.629,1.50584
"2205",40,115,"OK","OTTAWA",-94.81,36.836,1.65001
"2206",40,117,"OK","PAWNEE",-96.7,36.317,1.59432
"2207",40,119,"OK","PAYNE",-96.975,36.077,1.68853
"2208",40,121,"OK","PITTSBURG",-95.749,34.923,1.57392
"2209",40,123,"OK","PONTOTOC",-96.684,34.728,1.68597
"2210",40,125,"OK","POTTAWATOMIE",-96.948,35.207,1.41461
"2211",40,125,"OK","POTTAWATOMIE",-96.766,34.901,1.41461
"2212",40,127,"OK","PUSHMATAHA",-95.375,34.416,1.31071
"2213",40,129,"OK","ROGERMILLS",-99.695,35.691,1.72116
"2214",40,131,"OK","ROGERS",-95.604,36.372,1.81852
"2215",40,133,"OK","SEMINOLE",-96.615,35.167,1.46564
"2216",40,135,"OK","SEQUOYAH",-94.755,35.496,1.90755
"2217",40,137,"OK","STEPHENS",-97.851,34.485,1.57224
"2218",40,139,"OK","TEXAS",-101.49,36.748,1.73792
"2219",40,141,"OK","TILLMAN",-98.924,34.372,1.61515
"2220",40,143,"OK","TULSA",-95.941,36.121,1.75502
"2221",40,145,"OK","WAGONER",-95.521,35.961,2.01276
"2222",40,147,"OK","WASHINGTON",-95.904,36.715,1.56393
"2223",40,149,"OK","WASHITA",-98.992,35.29,1.80706
"2224",40,151,"OK","WOODS",-98.864,36.767,1.47842
"2225",40,153,"OK","WOODWARD",-99.265,36.422,1.25746
"2226",41,1,"OR","BAKER",-117.675,44.71,0.983115
"2227",41,3,"OR","BENTON",-123.429,44.492,0.894192
"2228",41,5,"OR","CLACKAMAS",-122.221,45.189,0.611208
"2229",41,7,"OR","CLATSOP",-123.713,46.019,0.411723
"2230",41,9,"OR","COLUMBIA",-123.086,45.944,0.817804
"2231",41,11,"OR","COOS",-124.092,43.185,0.758557
"2232",41,13,"OR","CROOK",-120.356,44.142,0.849586
"2233",41,15,"OR","CURRY",-124.212,42.467,0.677443
"2234",41,17,"OR","DESCHUTES",-121.228,43.915,0.735474
"2235",41,19,"OR","DOUGLAS",-123.178,43.286,0.716668
"2236",41,21,"OR","GILLIAM",-120.209,45.378,1.59681
"2237",41,23,"OR","GRANT",-119.006,44.492,0.680571
"2238",41,25,"OR","HARNEY",-118.967,43.064,1.51096
"2239",41,27,"OR","HOODRIVER",-121.649,45.52,0.454183
"2240",41,29,"OR","JACKSON",-122.727,42.432,0.507574
"2241",41,31,"OR","JEFFERSON",-121.172,44.63,0.695877
"2242",41,33,"OR","JOSEPHINE",-123.554,42.366,0.509137
"2243",41,35,"OR","KLAMATH",-121.649,42.686,0.641905
"2244",41,37,"OR","LAKE",-120.387,42.793,1.02605
"2245",41,39,"OR","LANE",-122.877,43.941,0.550602
"2246",41,41,"OR","LINCOLN",-123.906,44.646,0.626682
"2247",41,43,"OR","LINN",-122.532,44.489,0.585629
"2248",41,45,"OR","MALHEUR",-117.622,43.194,1.9219
"2249",41,47,"OR","MARION",-122.581,44.904,0.893353
"2250",41,49,"OR","MORROW",-119.583,45.418,1.61113
"2251",41,51,"OR","MULTNOMAH",-122.414,45.548,0.741632
"2252",41,53,"OR","POLK",-123.412,44.904,1.00387
"2253",41,55,"OR","SHERMAN",-120.688,45.406,1.51953
"2254",41,57,"OR","TILLAMOOK",-123.758,45.457,0.33959
"2255",41,59,"OR","UMATILLA",-118.736,45.592,1.56482
"2256",41,61,"OR","UNION",-118.008,45.311,0.853521
"2257",41,63,"OR","WALLOWA",-117.181,45.58,0.865585
"2258",41,65,"OR","WASCO",-121.168,45.159,0.954119
"2259",41,67,"OR","WASHINGTON",-123.098,45.56,1.14753
"2260",41,69,"OR","WHEELER",-120.026,44.726,0.651705
"2261",41,71,"OR","YAMHILL",-123.307,45.233,0.967485
"2262",42,1,"PA","ADAMS",-77.218,39.871,2.09744
"2263",42,3,"PA","ALLEGHENY",-79.982,40.468,2.56866
"2264",42,5,"PA","ARMSTRONG",-79.465,40.812,2.82376
"2265",42,7,"PA","BEAVER",-80.35,40.682,2.55323
"2266",42,9,"PA","BEDFORD",-78.49,40.007,1.8448
"2267",42,11,"PA","BERKS",-75.927,40.416,2.5027
"2268",42,13,"PA","BLAIR",-78.349,40.481,2.08844
"2269",42,15,"PA","BRADFORD",-76.516,41.789,2.84751
"2270",42,17,"PA","BUCKS",-75.107,40.337,2.95083
"2271",42,19,"PA","BUTLER",-79.913,40.912,2.61898
"2272",42,21,"PA","CAMBRIA",-78.714,40.495,2.28582
"2273",42,23,"PA","CAMERON",-78.204,41.437,1.82826
"2274",42,25,"PA","CARBON",-75.708,40.918,2.88244
"2275",42,27,"PA","CENTRE",-77.821,40.92,1.98205
"2276",42,29,"PA","CHESTER",-75.749,39.973,2.3585
"2277",42,29,"PA","CHESTER",-75.595,39.837,2.3585
"2278",42,31,"PA","CLARION",-79.421,41.192,2.72934
"2279",42,33,"PA","CLEARFIELD",-78.475,41,2.45192
"2280",42,35,"PA","CLINTON",-77.637,41.234,2.06501
"2281",42,37,"PA","COLUMBIA",-76.405,41.049,2.99494
"2282",42,39,"PA","CRAWFORD",-80.106,41.685,2.35471
"2283",42,41,"PA","CUMBERLAND",-77.266,40.164,2.05186
"2284",42,43,"PA","DAUPHIN",-76.78,40.415,2.04444
"2285",42,45,"PA","DELAWARE",-75.4,39.917,1.82237
"2286",42,47,"PA","ELK",-78.649,41.425,1.85076
"2287",42,49,"PA","ERIE",-80.098,42.12,2.1283
"2288",42,51,"PA","FAYETTE",-79.647,39.92,2.00134
"2289",42,53,"PA","FOREST",-79.237,41.513,2.06263
"2290",42,55,"PA","FRANKLIN",-77.722,39.927,2.07943
"2291",42,57,"PA","FULTON",-78.113,39.926,1.97362
"2292",42,59,"PA","GREENE",-80.223,39.854,2.38367
"2293",42,61,"PA","HUNTINGDON",-77.981,40.417,1.81371
"2294",42,63,"PA","INDIANA",-79.088,40.652,2.61454
"2295",42,65,"PA","JEFFERSON",-79,41.128,2.59308
"2296",42,67,"PA","JUNIATA",-77.402,40.531,1.71837
"2297",42,69,"PA","LACKAWANNA",-75.61,41.437,2.63999
"2298",42,71,"PA","LANCASTER",-76.248,40.042,2.67972
"2299",42,73,"PA","LAWRENCE",-80.334,40.991,2.37216
"2300",42,75,"PA","LEBANON",-76.458,40.367,2.48365
"2301",42,77,"PA","LEHIGH",-75.593,40.613,3.3116
"2302",42,79,"PA","LUZERNE",-75.989,41.177,2.67869
"2303",42,81,"PA","LYCOMING",-77.065,41.343,2.4165
"2304",42,83,"PA","MCKEAN",-78.569,41.808,1.6676
"2305",42,85,"PA","MERCER",-80.258,41.302,2.24475
"2306",42,87,"PA","MIFFLIN",-77.616,40.611,1.57942
"2307",42,89,"PA","MONROE",-75.339,41.058,3.15469
"2308",42,91,"PA","MONTGOMERY",-75.368,40.211,2.92643
"2309",42,93,"PA","MONTOUR",-76.659,41.028,3.47022
"2310",42,95,"PA","NORTHAMPTON",-75.308,40.754,3.28155
"2311",42,97,"PA","NORTHUMBERLAND",-76.709,40.852,2.67031
"2312",42,99,"PA","PERRY",-77.263,40.398,1.84932
"2313",42,101,"PA","PHILADELPHIA",-75.135,40.007,3.28
"2314",42,103,"PA","PIKE",-75.034,41.332,2.53277
"2315",42,105,"PA","POTTER",-77.896,41.745,1.90288
"2316",42,107,"PA","SCHUYLKILL",-76.216,40.706,2.27287
"2317",42,109,"PA","SNYDER",-77.07,40.77,2.10049
"2318",42,111,"PA","SOMERSET",-79.028,39.972,1.90071
"2319",42,113,"PA","SULLIVAN",-76.512,41.446,2.48764
"2320",42,115,"PA","SUSQUEHANNA",-75.801,41.821,2.74915
"2321",42,117,"PA","TIOGA",-77.255,41.772,2.40263
"2322",42,119,"PA","UNION",-77.062,40.963,2.04424
"2323",42,121,"PA","VENANGO",-79.759,41.401,2.38025
"2324",42,123,"PA","WARREN",-79.274,41.815,1.99456
"2325",42,125,"PA","WASHINGTON",-80.249,40.189,2.57879
"2326",42,127,"PA","WAYNE",-75.304,41.649,2.39804
"2327",42,129,"PA","WESTMORELAND",-79.468,40.311,2.37618
"2328",42,131,"PA","WYOMING",-76.017,41.518,2.48623
"2329",42,133,"PA","YORK",-76.727,39.92,2.49651
"2330",44,1,"RI","BRISTOL",-71.286,41.706,0
"2331",44,3,"RI","KENT",-71.58,41.673,2.43469
"2332",44,5,"RI","NEWPORT",-71.282,41.5,1.45286
"2333",44,7,"RI","PROVIDENCE",-71.579,41.871,2.18229
"2334",44,9,"RI","WASHINGTON",-71.632,41.446,2.63073
"2335",44,9,"RI","WASHINGTON",-71.576,41.189,2.63073
"2336",45,1,"SC","ABBEVILLE",-82.459,34.222,1.91982
"2337",45,3,"SC","AIKEN",-81.635,33.545,1.97491
"2338",45,5,"SC","ALLENDALE",-81.358,32.988,1.56678
"2339",45,7,"SC","ANDERSON",-82.639,34.519,2.52292
"2340",45,9,"SC","BAMBERG",-81.054,33.214,1.44043
"2341",45,11,"SC","BARNWELL",-81.434,33.266,1.72891
"2342",45,13,"SC","BEAUFORT",-80.694,32.357,0.834068
"2343",45,15,"SC","BERKELEY",-79.951,33.196,1.5096
"2344",45,17,"SC","CALHOUN",-80.782,33.677,2.1536
"2345",45,19,"SC","CHARLESTON",-79.9,32.824,1.2449
"2346",45,21,"SC","CHEROKEE",-81.62,35.047,2.35567
"2347",45,23,"SC","CHESTER",-81.16,34.692,1.70927
"2348",45,25,"SC","CHESTERFIELD",-80.158,34.64,2.1179
"2349",45,27,"SC","CLARENDON",-80.217,33.666,1.34834
"2350",45,29,"SC","COLLETON",-80.649,32.842,1.23972
"2351",45,31,"SC","DARLINGTON",-79.959,34.332,1.90823
"2352",45,33,"SC","DILLON",-79.381,34.39,1.64592
"2353",45,35,"SC","DORCHESTER",-80.406,33.079,1.58438
"2354",45,37,"SC","EDGEFIELD",-81.967,33.772,1.7751
"2355",45,39,"SC","FAIRFIELD",-81.122,34.395,1.76333
"2356",45,41,"SC","FLORENCE",-79.703,34.024,1.62433
"2357",45,43,"SC","GEORGETOWN",-79.298,33.412,1.09021
"2358",45,45,"SC","GREENVILLE",-82.371,34.894,3.04715
"2359",45,47,"SC","GREENWOOD",-82.126,34.153,1.62566
"2360",45,49,"SC","HAMPTON",-81.14,32.777,1.30994
"2361",45,51,"SC","HORRY",-78.976,33.904,1.00827
"2362",45,53,"SC","JASPER",-81.028,32.428,1.19073
"2363",45,55,"SC","KERSHAW",-80.59,34.339,2.12325
"2364",45,57,"SC","LANCASTER",-80.705,34.687,1.55824
"2365",45,59,"SC","LAURENS",-82.006,34.483,2.47933
"2366",45,61,"SC","LEE",-80.255,34.163,2.18863
"2367",45,63,"SC","LEXINGTON",-81.273,33.902,2.14706
"2368",45,65,"SC","MCCORMICK",-82.311,33.9,1.20741
"2369",45,67,"SC","MARION",-79.361,34.079,1.3202
"2370",45,69,"SC","MARLBORO",-79.677,34.601,1.96675
"2371",45,71,"SC","NEWBERRY",-81.601,34.29,1.82587
"2372",45,73,"SC","OCONEE",-83.066,34.754,2.03214
"2373",45,75,"SC","ORANGEBURG",-80.801,33.439,1.74091
"2374",45,77,"SC","PICKENS",-82.725,34.887,2.34724
"2375",45,77,"SC","PICKENS",-82.857,34.615,2.34724
"2376",45,79,"SC","RICHLAND",-80.902,34.023,2.30829
"2377",45,81,"SC","SALUDA",-81.727,34.006,1.59618
"2378",45,83,"SC","SPARTANBURG",-81.991,34.931,3.00172
"2379",45,85,"SC","SUMTER",-80.382,33.916,1.76621
"2380",45,87,"SC","UNION",-81.62,34.688,2.10953
"2381",45,89,"SC","WILLIAMSBURG",-79.728,33.619,1.65753
"2382",45,91,"SC","YORK",-81.184,34.974,1.61839
"2383",46,3,"SD","AURORA",-98.561,43.718,1.69265
"2384",46,5,"SD","BEADLE",-98.278,44.414,1.70347
"2385",46,7,"SD","BENNETT",-101.663,43.195,1.8593
"2386",46,9,"SD","BONHOMME",-97.885,42.988,1.71871
"2387",46,11,"SD","BROOKINGS",-96.79,44.37,1.56854
"2388",46,13,"SD","BROWN",-98.351,45.59,1.64252
"2389",46,15,"SD","BRULE",-99.081,43.718,1.88783
"2390",46,17,"SD","BUFFALO",-99.206,44.077,1.5497
"2391",46,19,"SD","BUTTE",-103.508,44.906,2.18363
"2392",46,21,"SD","CAMPBELL",-100.052,45.771,1.66958
"2393",46,23,"SD","CHARLESMIX",-98.589,43.207,1.81744
"2394",46,25,"SD","CLARK",-97.729,44.858,1.55494
"2395",46,27,"SD","CLAY",-96.975,42.914,1.75537
"2396",46,29,"SD","CODINGTON",-97.188,44.978,1.55813
"2397",46,31,"SD","CORSON",-101.197,45.709,1.77675
"2398",46,33,"SD","CUSTER",-103.451,43.678,2.1929
"2399",46,35,"SD","DAVISON",-98.146,43.675,1.70659
"2400",46,37,"SD","DAY",-97.607,45.367,1.61199
"2401",46,39,"SD","DEUEL",-96.668,44.76,1.48386
"2402",46,41,"SD","DEWEY",-100.869,45.157,1.86637
"2403",46,43,"SD","DOUGLAS",-98.366,43.387,1.76311
"2404",46,45,"SD","EDMUNDS",-99.215,45.419,1.66084
"2405",46,47,"SD","FALLRIVER",-103.527,43.239,2.46238
"2406",46,49,"SD","FAULK",-99.145,45.071,1.7912
"2407",46,51,"SD","GRANT",-96.767,45.172,1.44717
"2408",46,53,"SD","GREGORY",-99.189,43.193,1.67554
"2409",46,55,"SD","HAAKON",-101.539,44.294,1.86273
"2410",46,57,"SD","HAMLIN",-97.188,44.674,1.61356
"2411",46,59,"SD","HAND",-99.005,44.548,1.74714
"2412",46,61,"SD","HANSON",-97.787,43.675,1.57704
"2413",46,63,"SD","HARDING",-103.495,45.58,1.93827
"2414",46,65,"SD","HUGHES",-99.99,44.39,1.79018
"2415",46,67,"SD","HUTCHINSON",-97.754,43.335,1.64853
"2416",46,69,"SD","HYDE",-99.487,44.547,1.87345
"2417",46,71,"SD","JACKSON",-101.628,43.694,2.11029
"2418",46,73,"SD","JERAULD",-98.629,44.066,1.68344
"2419",46,75,"SD","JONES",-100.689,43.96,1.77775
"2420",46,77,"SD","KINGSBURY",-97.491,44.37,1.56894
"2421",46,79,"SD","LAKE",-97.129,44.022,1.57116
"2422",46,81,"SD","LAWRENCE",-103.792,44.359,2.04054
"2423",46,83,"SD","LINCOLN",-96.722,43.279,1.84766
"2424",46,85,"SD","LYMAN",-99.848,43.895,1.69671
"2425",46,87,"SD","MCCOOK",-97.368,43.674,1.54753
"2426",46,89,"SD","MCPHERSON",-99.221,45.766,1.48477
"2427",46,91,"SD","MARSHALL",-97.598,45.759,1.6756
"2428",46,93,"SD","MEADE",-102.716,44.567,2.16448
"2429",46,95,"SD","MELLETTE",-100.76,43.581,1.89426
"2430",46,97,"SD","MINER",-97.61,44.022,1.59976
"2431",46,99,"SD","MINNEHAHA",-96.791,43.674,1.72315
"2432",46,101,"SD","MOODY",-96.671,44.022,1.64673
"2433",46,103,"SD","PENNINGTON",-102.824,44.003,2.42312
"2434",46,105,"SD","PERKINS",-102.475,45.49,1.81895
"2435",46,107,"SD","POTTER",-99.949,45.064,1.9959
"2436",46,109,"SD","ROBERTS",-96.945,45.63,1.59327
"2437",46,111,"SD","SANBORN",-98.091,44.023,1.5766
"2438",46,113,"SD","SHANNON",-102.551,43.336,2.48421
"2439",46,115,"SD","SPINK",-98.346,44.938,1.85244
"2440",46,117,"SD","STANLEY",-100.734,44.413,1.74358
"2441",46,119,"SD","SULLY",-100.133,44.717,1.87425
"2442",46,121,"SD","TODD",-100.718,43.193,1.51161
"2443",46,123,"SD","TRIPP",-99.884,43.346,1.56666
"2444",46,125,"SD","TURNER",-97.148,43.311,1.68438
"2445",46,127,"SD","UNION",-96.655,42.832,1.81574
"2446",46,129,"SD","WALWORTH",-100.031,45.43,1.898
"2447",46,135,"SD","YANKTON",-97.394,43.009,1.61861
"2448",46,137,"SD","ZIEBACH",-101.666,44.98,1.82015
"2449",47,1,"TN","ANDERSON",-84.199,36.119,1.90434
"2450",47,3,"TN","BEDFORD",-86.459,35.514,2.44282
"2451",47,5,"TN","BENTON",-88.069,36.07,2.09896
"2452",47,7,"TN","BLEDSOE",-85.205,35.596,1.66564
"2453",47,9,"TN","BLOUNT",-83.926,35.687,2.49923
"2454",47,11,"TN","BRADLEY",-84.859,35.154,1.91092
"2455",47,13,"TN","CAMPBELL",-84.149,36.404,1.70143
"2456",47,15,"TN","CANNON",-86.062,35.809,2.48069
"2457",47,17,"TN","CARROLL",-88.45,35.973,2.01178
"2458",47,19,"TN","CARTER",-82.127,36.293,2.45092
"2459",47,21,"TN","CHEATHAM",-87.087,36.261,2.06105
"2460",47,21,"TN","CHEATHAM",-87.145,36.292,2.06105
"2461",47,23,"TN","CHESTER",-88.613,35.421,1.82579
"2462",47,25,"TN","CLAIBORNE",-83.66,36.486,1.68435
"2463",47,27,"TN","CLAY",-85.543,36.551,1.83606
"2464",47,29,"TN","COCKE",-83.121,35.925,2.23278
"2465",47,31,"TN","COFFEE",-86.075,35.49,2.34012
"2466",47,33,"TN","CROCKETT",-89.139,35.814,2.41576
"2467",47,35,"TN","CUMBERLAND",-84.998,35.95,1.57742
"2468",47,37,"TN","DAVIDSON",-86.785,36.169,2.2391
"2469",47,39,"TN","DECATUR",-88.109,35.601,1.89468
"2470",47,41,"TN","DEKALB",-85.834,35.981,2.35389
"2471",47,43,"TN","DICKSON",-87.356,36.149,2.21658
"2472",47,43,"TN","DICKSON",-87.145,36.292,2.21658
"2473",47,45,"TN","DYER",-89.411,36.059,2.31815
"2474",47,47,"TN","FAYETTE",-89.414,35.197,2.01612
"2475",47,49,"TN","FENTRESS",-84.933,36.38,1.43061
"2476",47,51,"TN","FRANKLIN",-86.093,35.155,2.10363
"2477",47,53,"TN","GIBSON",-88.932,35.997,2.36305
"2478",47,55,"TN","GILES",-87.035,35.202,2.25482
"2479",47,57,"TN","GRAINGER",-83.511,36.276,1.7213
"2480",47,59,"TN","GREENE",-82.845,36.176,1.92206
"2481",47,61,"TN","GRUNDY",-85.723,35.388,1.61175
"2482",47,63,"TN","HAMBLEN",-83.267,36.218,1.63071
"2483",47,65,"TN","HAMILTON",-85.165,35.181,1.7454
"2484",47,67,"TN","HANCOCK",-83.222,36.524,1.59047
"2485",47,69,"TN","HARDEMAN",-88.993,35.207,1.85173
"2486",47,71,"TN","HARDIN",-88.185,35.197,1.94542
"2487",47,73,"TN","HAWKINS",-82.946,36.441,1.91637
"2488",47,75,"TN","HAYWOOD",-89.284,35.583,2.19076
"2489",47,77,"TN","HENDERSON",-88.388,35.654,1.96773
"2490",47,79,"TN","HENRY",-88.301,36.332,2.1053
"2491",47,81,"TN","HICKMAN",-87.473,35.803,2.00408
"2492",47,83,"TN","HOUSTON",-87.718,36.286,1.98863
"2493",47,85,"TN","HUMPHREYS",-87.776,36.04,1.98019
"2494",47,87,"TN","JACKSON",-85.673,36.359,2.18246
"2495",47,89,"TN","JEFFERSON",-83.446,36.051,2.23293
"2496",47,91,"TN","JOHNSON",-81.852,36.455,1.51319
"2497",47,93,"TN","KNOX",-83.937,35.993,2.15921
"2498",47,95,"TN","LAKE",-89.491,36.341,1.86729
"2499",47,97,"TN","LAUDERDALE",-89.63,35.76,2.15233
"2500",47,99,"TN","LAWRENCE",-87.395,35.217,2.10047
"2501",47,101,"TN","LEWIS",-87.493,35.527,2.01213
"2502",47,103,"TN","LINCOLN",-86.589,35.141,2.52659
"2503",47,105,"TN","LOUDON",-84.311,35.734,2.29248
"2504",47,105,"TN","LOUDON",-84.524,35.613,2.29248
"2505",47,107,"TN","MCMINN",-84.618,35.425,2.11496
"2506",47,109,"TN","MCNAIRY",-88.564,35.175,2.04337
"2507",47,111,"TN","MACON",-86.007,36.532,2.05919
"2508",47,113,"TN","MADISON",-88.838,35.608,1.91813
"2509",47,115,"TN","MARION",-85.623,35.129,1.70238
"2510",47,117,"TN","MARSHALL",-86.765,35.469,2.38621
"2511",47,119,"TN","MAURY",-87.077,35.617,2.3526
"2512",47,121,"TN","MEIGS",-84.813,35.512,1.97923
"2513",47,123,"TN","MONROE",-84.253,35.442,2.33522
"2514",47,125,"TN","MONTGOMERY",-87.383,36.497,2.20453
"2515",47,127,"TN","MOORE",-86.359,35.284,2.05687
"2516",47,129,"TN","MORGAN",-84.649,36.135,1.72546
"2517",47,131,"TN","OBION",-89.149,36.358,2.37438
"2518",47,133,"TN","OVERTON",-85.288,36.345,1.87715
"2519",47,135,"TN","PERRY",-87.858,35.642,1.90798
"2520",47,137,"TN","PICKETT",-85.075,36.559,1.77936
"2521",47,139,"TN","POLK",-84.523,35.12,2.11767
"2522",47,141,"TN","PUTNAM",-85.495,36.141,2.00743
"2523",47,143,"TN","RHEA",-84.923,35.609,1.62418
"2524",47,145,"TN","ROANE",-84.521,35.848,1.82174
"2525",47,147,"TN","ROBERTSON",-86.871,36.525,2.2605
"2526",47,149,"TN","RUTHERFORD",-86.417,35.843,2.39203
"2527",47,151,"TN","SCOTT",-84.503,36.428,1.73021
"2528",47,153,"TN","SEQUATCHIE",-85.41,35.371,1.54248
"2529",47,155,"TN","SEVIER",-83.524,35.784,2.32892
"2530",47,157,"TN","SHELBY",-89.895,35.184,2.05745
"2531",47,159,"TN","SMITH",-85.957,36.251,2.20517
"2532",47,161,"TN","STEWART",-87.839,36.501,1.85524
"2533",47,163,"TN","SULLIVAN",-82.305,36.513,2.00748
"2534",47,165,"TN","SUMNER",-86.461,36.47,2.19315
"2535",47,167,"TN","TIPTON",-89.739,35.501,2.13881
"2536",47,167,"TN","TIPTON",-90.114,35.423,2.13881
"2537",47,169,"TN","TROUSDALE",-86.157,36.393,2.12783
"2538",47,171,"TN","UNICOI",-82.433,36.111,2.19897
"2539",47,173,"TN","UNION",-83.838,36.288,1.62258
"2540",47,175,"TN","VANBUREN",-85.453,35.696,1.5385
"2541",47,177,"TN","WARREN",-85.778,35.679,2.08847
"2542",47,179,"TN","WASHINGTON",-82.498,36.293,2.36285
"2543",47,181,"TN","WAYNE",-87.788,35.24,1.83477
"2544",47,183,"TN","WEAKLEY",-88.718,36.298,2.37977
"2545",47,185,"TN","WHITE",-85.457,35.926,1.93248
"2546",47,185,"TN","WHITE",-85.259,35.781,1.93248
"2547",47,187,"TN","WILLIAMSON",-86.899,35.894,2.33715
"2548",47,189,"TN","WILSON",-86.298,36.156,2.07173
"2549",48,1,"TX","ANDERSON",-95.652,31.814,1.62834
"2550",48,3,"TX","ANDREWS",-102.637,32.305,0.994059
"2551",48,5,"TX","ANGELINA",-94.611,31.255,1.59667
"2552",48,7,"TX","ARANSAS",-96.991,28.085,0.574124
"2553",48,9,"TX","ARCHER",-98.687,33.615,1.70729
"2554",48,11,"TX","ARMSTRONG",-101.357,34.965,1.99285
"2555",48,13,"TX","ATASCOSA",-98.528,28.89,1.56084
"2556",48,15,"TX","AUSTIN",-96.278,29.887,1.00648
"2557",48,17,"TX","BAILEY",-102.829,34.068,1.37879
"2558",48,19,"TX","BANDERA",-99.246,29.747,1.33478
"2559",48,21,"TX","BASTROP",-97.312,30.103,1.59941
"2560",48,23,"TX","BAYLOR",-99.213,33.616,1.79113
"2561",48,25,"TX","BEE",-97.741,28.417,1.00043
"2562",48,27,"TX","BELL",-97.478,31.038,1.54339
"2563",48,29,"TX","BEXAR",-98.52,29.449,1.36113
"2564",48,31,"TX","BLANCO",-98.4,30.266,1.3575
"2565",48,33,"TX","BORDEN",-101.431,32.744,1.6287
"2566",48,35,"TX","BOSQUE",-97.634,31.901,1.55567
"2567",48,37,"TX","BOWIE",-94.422,33.445,1.49583
"2568",48,39,"TX","BRAZORIA",-95.437,29.171,1.59797
"2569",48,41,"TX","BRAZOS",-96.302,30.662,1.79933
"2570",48,43,"TX","BREWSTER",-103.252,29.814,1.66219
"2571",48,45,"TX","BRISCOE",-101.208,34.53,1.82725
"2572",48,47,"TX","BROOKS",-98.218,27.031,0.768671
"2573",48,49,"TX","BROWN",-99,31.774,1.46829
"2574",48,51,"TX","BURLESON",-96.62,30.492,1.73517
"2575",48,53,"TX","BURNET",-98.183,30.788,1.56923
"2576",48,55,"TX","CALDWELL",-97.62,29.837,1.48946
"2577",48,57,"TX","CALHOUN",-96.615,28.439,0.997683
"2578",48,59,"TX","CALLAHAN",-99.373,32.298,1.56321
"2579",48,61,"TX","CAMERON",-97.45,26.152,1.53961
"2580",48,63,"TX","CAMP",-94.978,32.973,1.59346
"2581",48,65,"TX","CARSON",-101.354,35.403,2.07703
"2582",48,67,"TX","CASS",-94.344,33.077,1.455
"2583",48,69,"TX","CASTRO",-102.261,34.53,1.83404
"2584",48,71,"TX","CHAMBERS",-94.672,29.709,1.23977
"2585",48,73,"TX","CHEROKEE",-95.165,31.837,1.76683
"2586",48,75,"TX","CHILDRESS",-100.207,34.529,1.52703
"2587",48,77,"TX","CLAY",-98.208,33.785,1.52406
"2588",48,79,"TX","COCHRAN",-102.828,33.604,1.22825
"2589",48,81,"TX","COKE",-100.53,31.888,1.37539
"2590",48,83,"TX","COLEMAN",-99.453,31.773,1.56924
"2591",48,85,"TX","COLLIN",-96.572,33.188,1.74553
"2592",48,87,"TX","COLLINGSWORTH",-100.27,34.965,1.42414
"2593",48,89,"TX","COLORADO",-96.526,29.621,0.958098
"2594",48,91,"TX","COMAL",-98.278,29.807,1.5263
"2595",48,93,"TX","COMANCHE",-98.558,31.948,1.23811
"2596",48,95,"TX","CONCHO",-99.864,31.327,1.44002
"2597",48,97,"TX","COOKE",-97.212,33.639,1.74383
"2598",48,99,"TX","CORYELL",-97.799,31.391,1.40903
"2599",48,101,"TX","COTTLE",-100.278,34.078,1.45691
"2600",48,103,"TX","CRANE",-102.516,31.428,1.11251
"2601",48,105,"TX","CROCKETT",-101.412,30.723,1.58097
"2602",48,107,"TX","CROSBY",-101.3,33.615,1.64132
"2603",48,109,"TX","CULBERSON",-104.517,31.447,1.62749
"2604",48,111,"TX","DALLAM",-102.602,36.278,1.65085
