"","idnum","state","state2","stfips","zip","region","typebldg","floor","room","basement","windoor","rep","stratum","wave","starttm","stoptm","startdt","stopdt","activity","pcterr","adjwt","dupflag","zipflag","cntyfips","county"
"1819",1819,"IN","IN",18,47130,4,1,0,2,"Y",NA," 3",1,"  5",1932,1930,123188,10189,2.2,10.1,173.523398,0,0,19,"CLARK               "
"1820",1820,"IN","IN",18,47130,4,0,3,0,"N",NA," 1",1,"  9",945,1000,10189,10189,3.9,7.8,211.505115,0,0,19,"CLARK               "
"1821",1821,"IN","IN",18,47130,4,1,1,3,"Y",NA," 3",1," 12",1400,1400,10189,10189,3.8,5.8,173.523398,0,0,19,"CLARK               "
"1822",1822,"IN","IN",18,47141,4,1,1,1,"N",NA," 5",1," 72",900,900,32888,33088,0.2,0,235.47133,0,0,19,"CLARK               "
"1823",1823,"IN","IN",18,47141,4,0,9,0," ",NA," 3",1,"  3",1000,1000,120288,120288,0.6,33,173.523398,0,0,19,"CLARK               "
"1824",1824,"IN","IN",18,47143,4,1,0,4,"Y",NA," 5",1," 82",930,1100,41288,41588,4.8,5.7,235.47133,0,0,19,"CLARK               "
"1825",1825,"IN","IN",18,47162,4,1,1,3,"N",NA," 5",1," 22",1020,1020,120287,121087,3.1,9.7,235.47133,0,0,19,"CLARK               "
"1826",1826,"IN","IN",18,47162,4,1,0,4,"Y",NA," 3",1," 37",1400,1400,20288,20288,1.8,13.5,173.523398,0,0,19,"CLARK               "
"1827",1827,"IN","IN",18,47163,4,1,1,1,"N",NA," 4",1," 61",830,930,40488,40488,1.5,15.2,208.106942,0,0,19,"CLARK               "
"1828",1828,"IN","IN",18,47172,4,1,1,2,"N",NA," 1",1," 21",1730,1730,120287,120287,32.3,2.8,211.505115,1,0,19,"CLARK               "
"1829",1829,"IN","IN",18,47172,4,1,1,1,"N",NA," 3",1," 25",1400,1200,11988,12288,0.2,0,173.523398,0,0,19,"CLARK               "
"1830",1830,"IN","IN",18,47172,4,1,0,4,"Y",NA," 5",1," 31",1215,1200,11588,11788,2.6,18.8,235.47133,0,0,19,"CLARK               "
"1831",1831,"IN","IN",18,47172,4,1,0,4,"Y",NA," 4",1," 36",1620,1615,20288,20288,15.9,2.7,208.106942,0,0,19,"CLARK               "
"1832",1832,"IN","IN",18,47172,4,1,1,1,"N",NA," 1",1," 40",845,845,12988,13188,0.9,23.8,211.505115,0,0,19,"CLARK               "
"1833",1833,"IN","IN",18,47172,4,1,0,1,"Y",NA," 1",1," 45",1035,1035,21388,21588,1.7,29.4,211.505115,0,0,19,"CLARK               "
"1834",1834,"IN","IN",18,47172,4,1,1,1,"N",NA," 4",1," 47",1100,1100,22488,22688,1.5,15.9,208.106942,0,0,19,"CLARK               "
"1835",1835,"IN","IN",18,47172,4,1,1,1,"N",NA," 2",1," 69",1000,1000,31988,32188,0.7,25.8,167.080875,0,0,19,"CLARK               "
"1836",1836,"IN","IN",18,47172,4,1,1,1,"N",NA," 2",1," 61",830,830,40488,40488,0.5,41.2,167.080875,0,0,19,"CLARK               "
"1837",1837,"IN","IN",18,47172,4,1,1,3,"N",NA," 3",1," 79",2050,2250,41388,41588,6.9,3.9,173.523398,0,0,19,"CLARK               "
"1838",1838,"IN","IN",18,47172,4,1,0,4,"Y",NA," 5",1," 83",2000,2000,41188,41388,1.3,19.7,235.47133,0,0,19,"CLARK               "
"1839",1839,"IN","IN",18,47172,4,2,0,1," ",NA," 3",1,"123",2000,1300,32389,32689,3.7,6.4,173.523398,0,0,19,"CLARK               "
"1840",1840,"IN","IN",18,47177,4,1,1,1,"N",NA," 5",1," 40",1400,1400,20288,20288,0.5,36.4,235.47133,1,0,19,"CLARK               "
"1841",1841,"IN","IN",18,47177,4,1,1,3,"N",NA," 4",1," 57",1745,1745,30388,31188,1.7,15.2,208.106942,0,0,19,"CLARK               "
"1842",1842,"IN","IN",18,47834,5,1,1,2,"N",NA," 3",3," 55",830,830,30388,30388,2.3,8.1,486.637701,0,0,21,"CLAY                "
"1843",1843,"IN","IN",18,47834,5,1,0,2,"Y",NA," 5",3," 61",1800,1800,40488,41088,5.2,5.6,478.268046,0,0,21,"CLAY                "
"1844",1844,"IN","IN",18,47834,5,1,0,4,"Y",NA," 4",3," 81",800,2000,41088,41288,1.7,10.8,481.44347,0,0,21,"CLAY                "
"1845",1845,"IN","IN",18,47834,5,1,1,3,"N",NA," 1",3," 10",800,800,10189,10189,4.4,5.3,475.387455,0,0,21,"CLAY                "
"1846",1846,"IN","IN",18,47841,5,1,1,3,"N",NA," 2",3," 43",630,800,22488,22688,0.6,44.3,433.443927,0,0,21,"CLAY                "
"1847",1847,"IN","IN",18,47841,5,1,0,4,"Y",NA," 3",3," 53",800,800,30388,31188,1.4,15.8,486.637701,0,0,21,"CLAY                "
"1848",1848,"IN","IN",18,47841,5,1,1,1,"N",NA," 1",3," 71",1300,1300,32288,32488,0.2,0,475.387455,0,0,21,"CLAY                "
"1849",1849,"IN","IN",18,47857,5,1,1,1,"N",NA," 1",3," 77",900,900,40488,40488,0.3,0,475.387455,0,0,21,"CLAY                "
"1850",1850,"IN","IN",18,46041,3,1,0,4,"Y",NA," 3",4," 31",1030,1030,12188,12388,15.3,3,959.252049,0,0,23,"CLINTON             "
"1851",1851,"IN","IN",18,46041,3,1,1,3,"N",NA," 4",4," 39",1515,1515,22388,22588,0.8,29.4,1020.671374,0,0,23,"CLINTON             "
"1852",1852,"IN","IN",18,46041,3,1,1,3,"N",NA," 5",4," 51",1810,1810,30388,31088,4.6,6.2,807.816495,0,0,23,"CLINTON             "
"1853",1853,"IN","IN",18,46041,3,1,0,2,"Y",NA," 2",4," 63",915,915,33088,40488,2.9,9,926.464939,0,0,23,"CLINTON             "
"1854",1854,"IN","IN",18,46041,3,1,0,4,"Y",NA," 3",4," 56",1230,1430,33188,40488,1.7,15.9,959.252049,0,0,23,"CLINTON             "
"1855",1855,"IN","IN",18,46041,3,1,0,0,"Y",NA," 5",4," 61",1800,1815,33088,40488,2.8,8.6,807.816495,0,0,23,"CLINTON             "
"1856",1856,"IN","IN",18,46050,3,1,1,3,"N",NA," 5",4," 72",1830,1830,32388,32588,0.5,0,807.816495,0,0,23,"CLINTON             "
"1857",1857,"IN","IN",18,47145,5,1,0,1,"Y",NA," 4",4," 29",1400,1400,121187,121387,1.9,12.2,1020.671374,0,0,25,"CRAWFORD            "
"1858",1858,"IN","IN",18,47145,5,1,1,2,"N",NA," 2",4," 85",821,830,50588,50588,0.5,0,926.464939,0,0,25,"CRAWFORD            "
"1859",1859,"IN","IN",18,47501,5,1,1,1,"N",NA," 5",4," 33",1730,1830,10188,11188,0.9,19.3,807.816495,0,0,27,"DAVIESS             "
"1860",1860,"IN","IN",18,47501,5,1,0,4,"Y",NA," 2",4," 39",1615,1610,21588,21788,11.1,3.8,926.464939,1,0,27,"DAVIESS             "
"1861",1861,"IN","IN",18,47529,5,1,1,3,"N",NA," 3",4," 57",1830,1830,31488,31588,3,11.8,959.252049,0,0,27,"DAVIESS             "
"1862",1862,"IN","IN",18,47553,5,1,0,4,"Y",NA," 2",4," 64",1430,1435,42088,42288,1.7,20.7,926.464939,0,0,27,"DAVIESS             "
"1863",1863,"IN","IN",18,47562,5,1,1,3,"Y",NA," 1",4," 30",1030,1100,123187,10188,1.4,11.8,1020.338568,0,0,27,"DAVIESS             "
"1864",1864,"IN","IN",18,46705,2,1,0,4,"Y",NA," 4",2," 21",1130,1105,122387,122587,4.6,6.7,288.889304,0,0,33,"DE KALB             "
"1865",1865,"IN","IN",18,46706,2,1,1,2,"N",NA," 2",2," 28",2230,2230,10188,10188,1.1,25.1,294.103102,0,0,33,"DE KALB             "
"1866",1866,"IN","IN",18,46706,2,0,0,0," ",NA," 2",2," 36",1500,1500,12588,12788,4.8,4.6,294.103102,0,0,33,"DE KALB             "
"1867",1867,"IN","IN",18,46706,2,1,0,2,"Y",NA," 2",2," 50",2100,2100,30388,30388,5.8,6.5,294.103102,0,0,33,"DE KALB             "
"1868",1868,"IN","IN",18,46706,2,1,0,4,"Y",NA," 3",2," 52",1245,1245,30388,30388,8.6,5.1,292.219535,0,0,33,"DE KALB             "
"1869",1869,"IN","IN",18,46706,2,1,1,1,"N",NA," 5",2," 70",2100,2100,32288,32488,2.4,10.8,303.792038,0,0,33,"DE KALB             "
"1870",1870,"IN","IN",18,46706,2,1,0,4,"Y",NA," 4",2," 66",1630,1640,32588,32788,4.5,6.7,288.889304,0,0,33,"DE KALB             "
"1871",1871,"IN","IN",18,46706,2,1,0,4,"Y",NA," 2",2," 79",700,700,41488,41688,4.4,5.7,294.103102,0,0,33,"DE KALB             "
"1872",1872,"IN","IN",18,46707,2,1,0,4,"Y",NA," 3",2," 99",1915,1920,21489,21689,1,38.2,292.219535,0,0,33,"DE KALB             "
"1873",1873,"IN","IN",18,46721,2,1,0,4,"Y",NA," 5",2," 45",2030,2030,21388,21588,5,5.5,303.792038,0,0,33,"DE KALB             "
"1874",1874,"IN","IN",18,46721,2,1,1,3,"N",NA," 4",2,"  3",1000,1000,120288,120288,1.7,11.8,288.889304,0,0,33,"DE KALB             "
"1875",1875,"IN","IN",18,46721,2,1,0,4,"Y",NA," 3",2,"  3",0,1700,120288,121088,3.9,6.7,292.219535,0,0,33,"DE KALB             "
"1876",1876,"IN","IN",18,46738,2,1,0,7,"Y",NA," 1",2," 24",938,944,122387,122587,1.8,15.2,329.47783,0,0,33,"DE KALB             "
"1877",1877,"IN","IN",18,46738,2,1,0,4,"Y",NA," 5",2," 42",800,800,21088,21288,6.5,6.2,303.792038,0,0,33,"DE KALB             "
"1878",1878,"IN","IN",18,46738,2,1,1,3,"N",NA," 1",2,"108",1230,1230,22489,22689,2.3,10,329.47783,0,0,33,"DE KALB             "
"1879",1879,"IN","IN",18,46738,2,1,1,1,"N",NA," 2",2,"109",2000,2000,22889,30389,2.3,12.5,294.103102,0,0,33,"DE KALB             "
"1880",1880,"IN","IN",18,46738,2,0,3,0,"N",NA," 4",2,"  3",2300,2300,122988,123188,8.2,8.4,288.889304,0,0,33,"DE KALB             "
"1881",1881,"IN","IN",18,46788,2,1,0,4,"Y",NA," 5",2," 97",1630,1750,21589,21789,6.5,6.5,303.792038,0,0,33,"DE KALB             "
"1882",1882,"IN","IN",18,46793,2,1,1,2,"N",NA," 1",2," 44",1330,1335,20288,21188,1.8,16.8,329.47783,0,0,33,"DE KALB             "
"1883",1883,"IN","IN",18,46793,2,1,0,4,"Y",NA," 5",2," 46",900,900,21388,21588,12.1,2.7,303.792038,0,0,33,"DE KALB             "
"1884",1884,"IN","IN",18,46793,2,1,0,4,"Y",NA," 4",2,"122",1100,1100,31689,31889,6.5,6.3,288.889304,0,0,33,"DE KALB             "
"1885",1885,"IN","IN",18,47001,3,1,1,3,"N",NA," 3",4," 31",1800,1800,11188,11388,0.8,38.8,959.252049,0,0,29,"DEARBORN            "
"1886",1886,"IN","IN",18,47018,3,1,1,3,"Y",NA," 1",4," 21",930,1045,120287,120287,1.8,11.1,1020.338568,0,0,29,"DEARBORN            "
"1887",1887,"IN","IN",18,47025,3,1,0,2,"Y",NA," 2",4," 81",1545,1558,41188,41388,1.4,19.4,926.464939,0,0,29,"DEARBORN            "
"1888",1888,"IN","IN",18,47025,3,1,0,4,"Y",NA," 4",4," 93",2200,2200,12089,12289,1.6,11.7,1020.671374,0,0,29,"DEARBORN            "
"1889",1889,"IN","IN",18,47025,3,1,0,0,"Y",NA," 2",4," 95",800,800,20289,20289,8.4,4.5,926.464939,0,0,29,"DEARBORN            "
"1890",1890,"IN","IN",18,47041,3,1,0,4,"Y",NA," 2",4," 40",900,900,21788,21988,1.2,18.1,926.464939,0,0,29,"DEARBORN            "
"1891",1891,"IN","IN",18,47240,3,1,1,2,"Y",NA," 4",4," 38",1015,1020,12388,12588,3.8,7,1020.671374,0,0,31,"DECATUR             "
"1892",1892,"IN","IN",18,47240,3,1,1,2,"Y",NA," 2",4," 80",1600,2000,41188,41488,2.3,10,926.464939,0,0,31,"DECATUR             "
"1893",1893,"IN","IN",18,47283,3,1,0,4,"Y",NA," 5",4," 59",1730,1730,30388,31088,4.8,7.1,807.816495,0,0,31,"DECATUR             "
"1894",1894,"IN","IN",18,47283,3,1,1,3,"N",NA," 4",4," 62",1130,1130,31588,31788,1.9,16.6,1020.671374,0,0,31,"DECATUR             "
"1895",1895,"IN","IN",18,47283,3,1,1,1,"N",NA," 3",4,"124",1010,1010,32989,33189,2.6,9.3,959.252049,0,0,31,"DECATUR             "
"1896",1896,"IN","IN",18,47302,3,1,1,2,"N",NA," 3",4," 28",1620,1620,11388,11588,0.9,25.6,959.252049,0,0,35,"DELAWARE            "
"1897",1897,"IN","IN",18,47302,3,1,1,3,"N",NA," 5",4," 49",2130,2305,30388,30388,1.2,22.8,807.816495,0,0,35,"DELAWARE            "
"1898",1898,"IN","IN",18,47302,3,1,1,3,"N",NA," 3",4," 61",2200,2200,40488,40488,2.1,11.7,959.252049,0,0,35,"DELAWARE            "
"1899",1899,"IN","IN",18,47302,3,1,0,0,"Y",NA," 2",4,"  2",1600,1600,120288,120288,7.5,3.3,926.464939,0,0,35,"DELAWARE            "
"1900",1900,"IN","IN",18,47302,3,1,1,1,"N",NA," 2",4,"  5",1405,1330,120288,121388,2.8,7.4,926.464939,0,0,35,"DELAWARE            "
"1901",1901,"IN","IN",18,47303,3,1,1,3,"N",NA," 4",4," 96",720,715,21489,21689,1.2,25.7,1020.671374,1,0,35,"DELAWARE            "
"1902",1902,"IN","IN",18,47303,3,1,1,3,"N",NA," 2",4,"118",2200,2200,31089,31289,3.5,7.2,926.464939,1,0,35,"DELAWARE            "
"1903",1903,"IN","IN",18,47303,3,1,0,4,"Y",NA," 2",4,"117",1645,1705,40489,40489,5.9,4.9,926.464939,0,0,35,"DELAWARE            "
"1904",1904,"IN","IN",18,47304,3,0,1,0," ",NA," 2",4," 34",2000,1930,21788,21988,1.3,20.4,926.464939,0,0,35,"DELAWARE            "
"1905",1905,"IN","IN",18,47304,3,0,1,0," ",NA," 1",4," 54",1936,1952,30388,31088,0.1,0,1020.338568,0,0,35,"DELAWARE            "
"1906",1906,"IN","IN",18,47304,3,1,0,7,"Y",NA," 5",4," 74",930,930,40488,40488,3.8,6.9,807.816495,0,0,35,"DELAWARE            "
"1907",1907,"IN","IN",18,47304,3,1,1,7,"N",NA," 1",4," 77",820,827,40488,40488,1.3,21.8,1020.338568,0,0,35,"DELAWARE            "
"1908",1908,"IN","IN",18,47304,3,1,0,4,"Y",NA," 5",4," 85",2100,2055,50588,50588,7.7,5.3,807.816495,0,0,35,"DELAWARE            "
"1909",1909,"IN","IN",18,47304,3,1,1,1,"N",NA," 5",4,"  2",910,910,120288,120288,6.9,4.1,807.816495,0,0,35,"DELAWARE            "
"1910",1910,"IN","IN",18,47396,3,1,1,3,"N",NA," 2",4," 31",2015,2015,11788,11988,2.1,10.7,926.464939,0,0,35,"DELAWARE            "
"1911",1911,"IN","IN",18,47396,3,1,1,3,"N",NA," 1",4," 62",1000,1100,40488,40488,3.2,11.9,1020.338568,0,0,35,"DELAWARE            "
"1912",1912,"IN","IN",18,47532,5,1,1,3,"N",NA," 5",4," 80",1745,1745,41288,41488,1.2,19.4,807.816495,0,0,37,"DUBOIS              "
"1913",1913,"IN","IN",18,47541,5,1,0,4,"Y",NA," 2",4,"111",645,646,31389,31589,1.3,15.2,926.464939,0,0,37,"DUBOIS              "
"1914",1914,"IN","IN",18,47546,5,1,0,4,"Y",NA," 1",4," 33",1030,1030,11188,11388,1.3,14.3,1020.338568,0,0,37,"DUBOIS              "
"1915",1915,"IN","IN",18,47546,5,1,0,7,"Y",NA," 2",4,"105",1800,1830,21789,21989,1.7,14.3,926.464939,0,0,37,"DUBOIS              "
"1916",1916,"IN","IN",18,47546,5,1,0,4,"Y",NA," 2",4,"  5",1630,1730,121888,122088,0.6,68.1,926.464939,0,0,37,"DUBOIS              "
"1917",1917,"IN","IN",18,46507,2,1,0,0,"Y",NA," 1",3," 26",1200,1100,10188,10188,1.6,10.2,475.387455,0,0,39,"ELKHART             "
"1918",1918,"IN","IN",18,46507,2,1,0,4,"Y",NA," 5",3," 33",1520,1535,11688,11888,3.1,15.4,478.268046,0,0,39,"ELKHART             "
"1919",1919,"IN","IN",18,46507,2,1,1,3,"N",NA," 1",3," 40",1800,1800,12788,12988,2.4,10,475.387455,0,0,39,"ELKHART             "
"1920",1920,"IN","IN",18,46507,2,1,0,4,"Y",NA," 5",3," 55",600,600,32888,33088,2.4,14.2,478.268046,1,0,39,"ELKHART             "
"1921",1921,"IN","IN",18,46507,2,1,0,4,"Y",NA," 4",3," 89",800,930,122188,122388,5.1,5.7,481.44347,0,0,39,"ELKHART             "
"1922",1922,"IN","IN",18,46514,2,1,0,4,"Y",NA," 4",3," 21",1600,1930,120287,121287,4.7,6.4,481.44347,0,0,39,"ELKHART             "
"1923",1923,"IN","IN",18,46514,2,1,0,2," ",NA," 2",3," 26",1500,1511,123187,10188,0.9,20.2,433.443927,1,0,39,"ELKHART             "
"1924",1924,"IN","IN",18,46514,2,1,0,7,"Y",NA," 3",3," 25",930,935,10188,10188,4.2,6.3,486.637701,0,0,39,"ELKHART             "
"1925",1925,"IN","IN",18,46514,2,1,0,4,"Y",NA," 2",3," 42",900,1100,30388,30388,4.9,6.2,433.443927,0,0,39,"ELKHART             "
"1926",1926,"IN","IN",18,46514,2,1,1,2,"N",NA," 3",3," 46",1500,1500,21288,21488,0.4,0,486.637701,0,0,39,"ELKHART             "
"1927",1927,"IN","IN",18,46514,2,1,1,1,"Y",NA," 1",3," 67",1530,1830,31788,31988,1.1,29.4,475.387455,0,0,39,"ELKHART             "
"1928",1928,"IN","IN",18,46514,2,1,0,4,"Y",NA," 3",3," 56",1300,1100,31988,32288,2.8,5.3,486.637701,0,0,39,"ELKHART             "
"1929",1929,"IN","IN",18,46514,2,1,0,7,"Y",NA," 3",3," 61",1515,1900,32488,32688,4.2,10.2,486.637701,0,0,39,"ELKHART             "
"1930",1930,"IN","IN",18,46514,2,1,0,0,"Y",NA," 4",3," 74",1830,2015,32388,32588,2.9,11.2,481.44347,0,0,39,"ELKHART             "
"1931",1931,"IN","IN",18,46514,2,1,1,3,"N",NA," 2",3," 82",1137,1137,41488,41688,0.1,0,433.443927,0,0,39,"ELKHART             "
"1932",1932,"IN","IN",18,46514,2,1,0,7,"Y",NA," 1",3," 87",1630,1638,11689,11889,2.5,11.1,475.387455,0,0,39,"ELKHART             "
"1933",1933,"IN","IN",18,46514,2,1,1,3,"N",NA," 5",3," 96",600,600,22089,22289,0.6,41.5,478.268046,0,0,39,"ELKHART             "
"1934",1934,"IN","IN",18,46514,2,1,1,2,"N",NA," 2",3,"108",1100,1100,22789,30389,0.4,0,433.443927,0,0,39,"ELKHART             "
"1935",1935,"IN","IN",18,46514,2,1,0,4,"Y",NA," 4",3,"119",800,900,32089,32289,4.1,5.8,481.44347,0,0,39,"ELKHART             "
"1936",1936,"IN","IN",18,46514,2,0,9,0," ",NA," 1",3,"121",2030,2030,31789,31989,3.5,8.1,475.387455,0,0,39,"ELKHART             "
"1937",1937,"IN","IN",18,46514,2,1,1,7,"N",NA," 2",3,"125",700,900,32389,32589,1,19.1,433.443927,0,0,39,"ELKHART             "
"1938",1938,"IN","IN",18,46514,2,1,1,2,"N",NA," 5",3,"  3",830,1830,121788,121988,1,17.8,478.268046,0,0,39,"ELKHART             "
"1939",1939,"IN","IN",18,46516,2,1,1,1,"N",NA," 3",3," 37",1715,1715,12488,12688,2.2,7.7,486.637701,0,0,39,"ELKHART             "
"1940",1940,"IN","IN",18,46516,2,1,0,7,"Y",NA," 5",3," 36",1800,1800,12788,12988,4.1,7.6,478.268046,0,0,39,"ELKHART             "
"1941",1941,"IN","IN",18,46516,2,1,1,1,"N",NA," 1",3," 48",1430,1430,22488,22688,1.1,23.1,475.387455,0,0,39,"ELKHART             "
"1942",1942,"IN","IN",18,46516,2,1,0,4,"Y",NA," 4",3," 67",230,230,31788,31988,11.2,3.1,481.44347,0,0,39,"ELKHART             "
"1943",1943,"IN","IN",18,46516,2,1,0,4,"Y",NA," 4",3," 70",1800,1800,32188,32388,1.8,14.1,481.44347,0,0,39,"ELKHART             "
"1944",1944,"IN","IN",18,46516,2,0,0,0," ",NA," 5",3," 70",2010,2010,32688,32888,0.8,24.7,478.268046,0,0,39,"ELKHART             "
"1945",1945,"IN","IN",18,46516,2,1,0,4,"Y",NA," 5",3," 74",1640,800,50588,51088,2.4,13.6,478.268046,0,0,39,"ELKHART             "
"1946",1946,"IN","IN",18,46516,2,1,0,4,"Y",NA," 1",3," 75",1730,1730,41388,41588,3.6,7.2,475.387455,0,0,39,"ELKHART             "
"1947",1947,"IN","IN",18,46516,2,1,0,4,"Y",NA," 1",3," 81",1800,1800,41288,41488,4.4,7.3,475.387455,0,0,39,"ELKHART             "
"1948",1948,"IN","IN",18,46516,2,1,0,4,"Y",NA," 3",3," 89",2015,2015,11689,11889,2.4,11.8,486.637701,0,0,39,"ELKHART             "
"1949",1949,"IN","IN",18,46516,2,1,0,4,"Y",NA," 5",3,"114",800,800,31189,31389,15.7,2.5,478.268046,0,0,39,"ELKHART             "
"1950",1950,"IN","IN",18,46517,2,1,0,3,"Y",NA," 2",3," 30",930,1000,121287,121487,4.1,5.8,433.443927,0,0,39,"ELKHART             "
"1951",1951,"IN","IN",18,46517,2,1,0,4,"Y",NA," 4",3," 38",1835,1905,12288,12488,9.3,3.6,481.44347,0,0,39,"ELKHART             "
"1952",1952,"IN","IN",18,46517,2,1,0,2,"Y",NA," 4",3," 44",1935,2000,21288,21488,3.3,7.4,481.44347,0,0,39,"ELKHART             "
"1953",1953,"IN","IN",18,46517,2,1,0,7,"Y",NA," 3",3," 63",830,830,32688,32888,7,4.1,486.637701,0,0,39,"ELKHART             "
"1954",1954,"IN","IN",18,46517,2,1,0,4,"Y",NA," 5",3,"101",1730,1730,21089,21289,7.2,4,478.268046,0,0,39,"ELKHART             "
"1955",1955,"IN","IN",18,46517,2,1,0,4,"Y",NA," 5",3,"117",2100,2206,31089,31289,3.4,7.1,478.268046,0,0,39,"ELKHART             "
"1956",1956,"IN","IN",18,46517,2,1,1,3,"N",NA," 1",3," 10",1500,1500,122888,123088,3,11.9,475.387455,0,0,39,"ELKHART             "
"1957",1957,"IN","IN",18,46526,2,1,9,0," ",NA," 5",3," 21",915,945,120287,120287,8.9,3.9,478.268046,1,0,39,"ELKHART             "
"1958",1958,"IN","IN",18,46526,2,1,1,2,"Y",NA," 2",3," 22",1315,1315,120287,120287,6.4,5.6,433.443927,0,0,39,"ELKHART             "
"1959",1959,"IN","IN",18,46526,2,1,0,2,"Y",NA," 3",3," 29",1500,1500,11988,12188,3.6,8,486.637701,0,0,39,"ELKHART             "
"1960",1960,"IN","IN",18,46526,2,1,0,4,"Y",NA," 1",3," 40",1800,1800,12988,13188,9.1,3.8,475.387455,0,0,39,"ELKHART             "
"1961",1961,"IN","IN",18,46526,2,1,0,4,"Y",NA," 5",3," 43",1742,1824,21488,21888,3.5,6.3,478.268046,0,0,39,"ELKHART             "
"1962",1962,"IN","IN",18,46526,2,1,0,7,"Y",NA," 4",3," 55",930,930,22888,30388,6.9,4.9,481.44347,0,0,39,"ELKHART             "
"1963",1963,"IN","IN",18,46526,2,1,0,7,"Y",NA," 4",3," 65",1600,1630,32288,32488,4.4,7.1,481.44347,0,0,39,"ELKHART             "
"1964",1964,"IN","IN",18,46526,2,0,1,1,"N",NA," 2",3," 68",1800,1810,40488,41088,0.8,56.6,433.443927,0,0,39,"ELKHART             "
"1965",1965,"IN","IN",18,46526,2,1,0,4,"Y",NA," 1",3," 80",1600,1600,41488,41688,0.7,31.5,475.387455,0,0,39,"ELKHART             "
"1966",1966,"IN","IN",18,46526,2,1,0,4,"Y",NA," 2",3," 86",1200,1200,12289,12489,18.1,2.1,433.443927,0,0,39,"ELKHART             "
"1967",1967,"IN","IN",18,46526,2,1,0,7,"Y",NA," 1",3," 99",800,800,21189,21389,3,7.4,475.387455,0,0,39,"ELKHART             "
"1968",1968,"IN","IN",18,46526,2,1,0,4,"Y",NA," 3",3," 99",1730,1730,21189,21389,6.7,5,486.637701,0,0,39,"ELKHART             "
"1969",1969,"IN","IN",18,46526,2,1,0,4,"Y",NA," 4",3," 98",1930,1230,20289,21289,4.3,5.6,481.44347,0,0,39,"ELKHART             "
"1970",1970,"IN","IN",18,46526,2,1,0,0,"Y",NA," 2",3,"103",1400,1400,21689,21889,4.6,7,433.443927,0,0,39,"ELKHART             "
"1971",1971,"IN","IN",18,46526,2,1,0,4,"Y",NA," 2",3,"110",2000,2000,30389,30389,3,6.9,433.443927,0,0,39,"ELKHART             "
"1972",1972,"IN","IN",18,46526,2,1,0,4,"Y",NA," 1",3,"117",1500,1700,32589,32789,6.5,4.1,475.387455,0,0,39,"ELKHART             "
"1973",1973,"IN","IN",18,46526,2,1,1,1,"N",NA," 3",3,"  1",1830,1830,120288,120288,3.6,8.8,486.637701,0,0,39,"ELKHART             "
"1974",1974,"IN","IN",18,46526,2,1,0,4,"Y",NA," 5",3,"  6",1630,1730,120288,120288,5.4,4.7,478.268046,0,0,39,"ELKHART             "
"1975",1975,"IN","IN",18,46526,2,1,0,4,"Y",NA," 1",3,"  6",943,944,121788,121988,3.9,7.9,475.387455,0,0,39,"ELKHART             "
"1976",1976,"IN","IN",18,46526,2,1,0,4,"Y",NA," 2",3,"  3",1730,1730,121288,121488,6.2,6.2,433.443927,0,0,39,"ELKHART             "
"1977",1977,"IN","IN",18,46526,2,1,0,4,"Y",NA," 3",3,"  8",2000,2125,122388,122588,4.2,7,486.637701,0,0,39,"ELKHART             "
"1978",1978,"IN","IN",18,46526,2,1,0,4,"Y",NA," 5",3," 12",2250,2300,10189,10189,6.4,6.6,478.268046,0,0,39,"ELKHART             "
"1979",1979,"IN","IN",18,46530,2,1,0,4,"Y",NA," 2",3," 67",1520,1300,41488,41788,1.8,11.6,433.443927,0,0,39,"ELKHART             "
"1980",1980,"IN","IN",18,46540,2,1,0,4,"Y",NA," 2",3," 54",900,900,91588,91788,1.7,13.8,433.443927,0,0,39,"ELKHART             "
"1981",1981,"IN","IN",18,46540,2,1,0,4,"Y",NA," 5",3," 65",540,555,32388,32588,3.1,7.9,478.268046,0,0,39,"ELKHART             "
"1982",1982,"IN","IN",18,46540,2,1,0,4,"Y",NA," 1",3,"  8",1410,1410,122588,122788,4,5,475.387455,0,0,39,"ELKHART             "
"1983",1983,"IN","IN",18,46542,2,1,1,7,"Y",NA," 3",3," 24",1415,1415,122987,123187,3,9.2,486.637701,0,0,39,"ELKHART             "
"1984",1984,"IN","IN",18,46543,2,1,0,4,"Y",NA," 5",3,"  2",1715,1730,122788,122988,7.5,5.3,478.268046,0,0,39,"ELKHART             "
"1985",1985,"IN","IN",18,46550,2,1,0,4,"Y",NA," 3",3," 32",1400,1530,11288,11488,1.5,19.1,486.637701,0,0,39,"ELKHART             "
"1986",1986,"IN","IN",18,46550,2,1,1,3,"N",NA," 4",3," 85",1915,1915,43088,50588,4.3,6.9,481.44347,0,0,39,"ELKHART             "
"1987",1987,"IN","IN",18,46550,2,1,1,1,"N",NA," 4",3," 95",2030,2030,20289,20289,0.3,0,481.44347,0,0,39,"ELKHART             "
"1988",1988,"IN","IN",18,46550,2,1,0,3,"Y",NA," 1",3,"  4",700,700,120288,120288,2.9,7.5,475.387455,0,0,39,"ELKHART             "
"1989",1989,"IN","IN",18,46553,2,1,0,4,"Y",NA," 1",3," 43",1845,1910,20288,21188,6.6,6.7,475.387455,0,0,39,"ELKHART             "
